announcement_id,created_at,overview_id,updated_at,apply_method,content,target
413,2025-08-22 18:12:15.585634,293,2025-08-26 12:19:11.053558,인터넷,임대,일반
414,2025-11-09 21:30:04.925283,294,2025-11-10 14:04:25.039983,우편,행복주택,청년
415,2025-02-15 00:03:19.851705,295,2025-02-20 13:55:02.035218,모바일,전세,신혼부부
416,2025-05-08 20:28:41.206810,296,2025-05-13 20:41:50.791876,인터넷,행복주택,일반
417,2025-11-19 21:39:43.634679,297,2025-11-24 07:30:55.858011,인터넷,분양,신혼부부
418,2023-12-01 11:10:02.396872,298,2023-12-02 20:18:16.360332,우편,임대,일반
419,2025-05-14 12:24:36.492128,299,2025-05-15 09:43:10.086621,모바일,전세,무주택자
420,2025-02-16 18:55:03.899970,300,2025-02-18 06:48:40.764193,모바일,임대,청년
422,2024-01-03 05:06:51.139486,301,2024-01-04 10:43:51.159334,인터넷,매입임대,무주택자
424,2025-04-21 18:25:03.830557,302,2025-04-21 19:51:24.140365,우편,행복주택,고령자
426,2025-09-25 10:43:00.087001,303,2025-09-28 18:53:25.507653,우편,행복주택,무주택자
428,2025-01-02 09:15:34.978686,304,2025-01-03 08:45:43.979253,방문,임대,신혼부부
429,2024-04-09 08:24:04.187458,305,2024-04-09 16:08:38.534700,우편,매입임대,일반
431,2024-07-15 18:05:14.422895,306,2024-07-15 18:57:46.414002,인터넷,분양,고령자
432,2025-01-11 20:58:12.163301,307,2025-01-12 10:41:47.900140,모바일,매입임대,고령자
435,2024-10-27 17:30:51.718709,308,2024-10-28 02:17:23.431927,우편,매입임대,일반
436,2024-07-15 19:57:31.347069,309,2024-07-18 23:06:10.580684,인터넷,분양,청년
438,2024-05-12 14:30:24.040693,310,2024-05-12 16:46:02.359338,방문,행복주택,무주택자
439,2025-10-23 18:13:05.179718,311,2025-10-24 04:55:16.592508,인터넷,분양,고령자
441,2024-05-31 20:06:27.834949,312,2024-06-01 08:42:45.440165,방문,전세,신혼부부
442,2025-10-14 00:03:40.265631,313,2025-10-17 05:49:03.170425,인터넷,분양,고령자
443,2023-12-31 00:22:32.769114,314,2024-01-01 02:23:07.141414,우편,전세,일반
444,2025-07-24 06:24:00.040029,315,2025-07-26 22:54:24.113320,방문,임대,일반
446,2024-08-26 04:49:10.355874,316,2024-09-06 14:25:54.005236,모바일,임대,고령자
448,2024-03-14 02:31:30.944107,317,2024-03-15 15:08:59.142020,방문,임대,신혼부부
450,2025-05-21 01:25:24.927401,318,2025-05-21 20:02:39.534250,우편,전세,청년
451,2024-08-19 23:36:34.959391,319,2024-08-20 16:36:48.247447,모바일,전세,일반
452,2024-11-16 01:41:54.351059,320,2024-11-24 11:11:23.924603,모바일,행복주택,청년
453,2024-10-10 22:24:25.195795,321,2024-10-17 02:35:41.507186,인터넷,행복주택,무주택자
454,2025-06-27 04:12:17.534577,322,2025-06-29 14:17:10.867660,우편,분양,청년
455,2025-09-06 01:04:05.028912,323,2025-09-12 12:45:23.183716,우편,매입임대,고령자
456,2025-08-16 20:31:29.965706,324,2025-08-17 15:20:55.913351,우편,행복주택,고령자
457,2024-02-13 23:09:46.312804,325,2024-02-17 00:22:01.779078,인터넷,행복주택,청년
458,2025-11-07 02:57:21.174581,326,2025-11-14 07:56:12.822088,방문,행복주택,신혼부부
459,2024-08-28 18:13:13.846480,327,2024-09-07 12:19:19.423879,인터넷,분양,일반
460,2024-02-21 04:14:52.690263,328,2024-02-24 22:48:59.194528,방문,분양,신혼부부
462,2025-08-21 22:18:55.863221,329,2025-08-22 08:35:39.850104,모바일,분양,신혼부부
463,2023-12-24 08:03:27.368735,330,2023-12-26 14:39:45.358383,우편,매입임대,고령자
465,2024-07-30 07:31:30.003431,331,2024-08-02 08:55:41.386409,방문,전세,일반
466,2025-05-10 19:09:02.719458,332,2025-05-13 00:09:29.879688,방문,매입임대,신혼부부
467,2025-06-14 10:16:57.212754,333,2025-06-16 02:44:42.290635,모바일,분양,고령자
468,2025-01-17 21:26:43.664399,334,2025-01-18 09:40:39.482157,인터넷,매입임대,신혼부부
469,2024-03-26 18:57:42.659159,335,2024-03-31 08:22:30.384895,우편,분양,신혼부부
475,2025-05-29 17:43:27.392918,336,2025-05-30 11:43:23.459451,방문,행복주택,청년
479,2024-12-06 07:54:10.091729,337,2024-12-19 11:42:05.944811,모바일,전세,무주택자
481,2025-10-31 01:28:24.664569,338,2025-11-01 01:12:37.833228,인터넷,행복주택,청년
483,2025-04-19 07:24:53.320517,339,2025-04-20 04:21:53.877199,인터넷,행복주택,고령자
485,2024-04-27 15:40:16.633183,340,2024-04-30 03:28:30.386598,방문,매입임대,고령자
486,2024-07-16 13:02:45.487985,341,2024-07-18 08:16:03.601046,모바일,임대,고령자
487,2024-09-20 10:27:54.352153,342,2024-09-25 20:08:33.001930,방문,매입임대,일반
488,2025-09-26 20:01:10.854199,343,2025-09-27 05:07:33.190577,인터넷,분양,일반
489,2024-08-02 04:46:21.543023,344,2024-08-06 14:37:19.582588,인터넷,매입임대,일반
492,2024-03-20 08:21:23.111406,345,2024-03-22 06:16:36.175546,모바일,임대,청년
496,2025-06-04 02:21:31.574487,346,2025-06-08 20:33:46.109066,방문,임대,일반
497,2024-02-23 12:08:09.001677,347,2024-02-24 00:44:34.681969,모바일,전세,신혼부부
498,2025-09-20 04:45:03.821151,348,2025-09-26 05:43:45.958913,모바일,전세,청년
502,2024-04-17 20:59:11.350937,349,2024-04-18 18:02:01.634622,우편,임대,신혼부부
503,2024-12-16 12:43:35.318825,350,2024-12-16 23:14:34.323749,방문,전세,청년
504,2024-03-26 02:18:12.009140,351,2024-04-08 07:45:09.559582,모바일,전세,일반
505,2025-09-22 01:37:33.041372,352,2025-09-22 06:18:33.072778,인터넷,임대,청년
508,2024-08-17 11:37:41.765945,353,2024-08-18 04:03:06.354928,인터넷,전세,청년
509,2025-07-24 21:06:55.621226,354,2025-07-26 09:51:01.621567,인터넷,임대,일반
510,2025-08-27 15:59:31.017909,355,2025-08-28 08:52:58.884014,방문,임대,일반
513,2024-12-10 06:35:27.156107,356,2024-12-13 00:21:26.942390,모바일,분양,일반
515,2025-05-29 13:07:33.776094,357,2025-06-01 02:53:44.461559,우편,매입임대,무주택자
516,2025-07-17 07:26:56.815767,358,2025-07-30 03:02:10.000535,우편,임대,신혼부부
519,2025-08-21 09:47:22.471761,359,2025-08-24 14:00:38.645943,인터넷,임대,청년
522,2024-05-17 23:16:58.251294,360,2024-06-01 07:59:47.304173,방문,임대,일반
523,2024-07-30 10:12:54.538340,361,2024-08-03 00:03:02.444265,인터넷,임대,고령자
524,2024-01-09 12:55:39.916347,362,2024-01-11 11:14:59.988338,인터넷,분양,일반
525,2024-11-30 20:18:34.748430,363,2024-11-30 21:13:20.683437,방문,매입임대,고령자
526,2024-04-18 14:48:40.961910,364,2024-04-22 09:05:28.538207,모바일,분양,청년
527,2025-03-08 14:16:12.232899,365,2025-03-10 20:00:37.604017,우편,임대,고령자
528,2024-04-01 12:19:28.273342,366,2024-04-14 08:03:51.112636,모바일,행복주택,신혼부부
529,2024-04-29 18:52:42.128386,367,2024-05-08 14:14:57.962502,우편,분양,고령자
531,2025-03-12 08:28:26.424471,368,2025-03-17 09:12:12.552849,우편,전세,고령자
532,2025-02-08 00:03:34.849729,369,2025-02-11 01:09:02.447010,인터넷,임대,청년
535,2025-11-16 20:40:44.862998,370,2025-11-16 21:07:11.684867,방문,임대,일반
537,2025-11-30 01:13:43.331102,371,2025-12-04 19:43:33.226997,우편,분양,일반
540,2024-12-10 06:13:53.237502,372,2024-12-12 14:57:39.354756,방문,매입임대,고령자
541,2024-04-11 01:44:52.620242,373,2024-04-11 15:49:04.443439,우편,임대,일반
542,2025-01-28 00:50:10.216278,374,2025-01-28 14:05:19.879136,모바일,매입임대,신혼부부
544,2024-09-20 22:50:29.516664,375,2024-10-05 14:20:28.939692,인터넷,행복주택,고령자
546,2024-05-10 22:41:17.466605,376,2024-05-10 23:03:19.724593,인터넷,임대,고령자
547,2024-06-14 09:45:08.024961,377,2024-06-17 17:07:27.901167,모바일,전세,신혼부부
548,2024-05-25 08:31:07.374794,378,2024-05-26 18:19:06.507073,인터넷,매입임대,무주택자
549,2023-12-18 12:11:05.886728,379,2023-12-20 20:47:11.412278,방문,임대,일반
550,2024-04-21 08:39:44.164283,380,2024-04-25 20:37:10.192215,우편,전세,무주택자
552,2024-04-03 04:25:39.179911,381,2024-04-03 07:59:04.616548,인터넷,전세,신혼부부
553,2024-08-18 06:13:32.739433,382,2024-08-20 03:42:54.295432,인터넷,전세,무주택자
554,2024-04-12 11:25:52.665485,383,2024-04-14 19:00:07.417327,모바일,분양,일반
555,2025-10-06 19:40:14.852050,384,2025-10-18 11:04:09.666850,모바일,매입임대,일반
556,2024-01-30 16:15:04.277863,385,2024-02-08 02:40:15.931226,방문,매입임대,고령자
558,2025-03-25 14:09:20.944356,386,2025-03-27 09:27:58.262585,모바일,행복주택,고령자
564,2025-02-12 10:55:13.075864,387,2025-02-13 15:08:10.476387,인터넷,임대,신혼부부
568,2024-01-19 04:59:00.635751,388,2024-01-25 02:45:32.811510,인터넷,전세,무주택자
571,2024-10-23 10:28:52.855563,389,2024-10-26 06:41:26.965856,모바일,매입임대,신혼부부
573,2025-02-16 09:40:57.939715,390,2025-02-19 00:34:21.429680,인터넷,전세,신혼부부
574,2024-08-04 01:14:10.101403,391,2024-08-04 04:03:41.646429,인터넷,분양,청년
575,2025-02-14 18:56:27.527857,392,2025-02-18 18:14:41.715846,모바일,행복주택,무주택자
576,2025-12-19 00:38:48.202196,393,2025-12-19 20:16:19.324478,방문,임대,무주택자
577,2025-01-25 12:45:24.236685,394,2025-01-29 09:52:57.443695,우편,행복주택,무주택자
578,2024-05-10 01:38:57.973926,395,2024-05-12 00:35:18.527151,방문,매입임대,고령자
579,2024-01-20 13:51:18.405704,396,2024-01-25 05:22:06.677012,인터넷,전세,무주택자
580,2024-04-28 20:14:51.433936,397,2024-04-29 05:32:31.836755,방문,행복주택,무주택자
581,2025-07-21 09:04:46.725949,398,2025-07-21 12:18:11.830847,방문,임대,고령자
582,2024-07-06 19:35:47.732524,399,2024-07-07 09:27:13.399161,인터넷,행복주택,고령자
583,2025-12-04 08:51:05.714534,400,2025-12-07 03:34:10.478689,인터넷,분양,신혼부부
584,2024-09-28 19:56:13.361366,401,2024-09-28 20:16:51.024474,인터넷,분양,신혼부부
586,2024-02-20 02:06:22.233904,402,2024-02-20 10:47:10.760952,모바일,전세,일반
589,2024-07-13 21:38:31.170830,403,2024-07-13 21:51:13.717659,모바일,행복주택,일반
590,2024-04-25 01:55:28.711609,404,2024-04-25 22:16:19.162898,모바일,분양,일반
591,2025-12-30 09:02:05.090244,405,2026-01-03 14:35:47.677641,방문,행복주택,신혼부부
592,2024-02-06 06:44:08.073960,406,2024-02-09 12:58:00.271419,모바일,행복주택,일반
594,2025-04-16 17:34:18.430964,407,2025-04-16 21:17:06.800282,인터넷,분양,청년
596,2025-03-30 10:47:42.579507,408,2025-04-06 09:08:17.627342,우편,매입임대,고령자
597,2024-10-03 10:50:07.058817,409,2024-10-20 17:52:06.711131,우편,분양,일반
598,2025-03-02 12:31:36.919091,410,2025-03-03 02:53:45.640041,방문,전세,신혼부부
599,2025-06-18 16:37:38.915055,411,2025-06-18 21:07:46.123349,우편,임대,신혼부부
601,2025-07-07 09:09:10.869385,412,2025-07-09 07:14:04.640905,모바일,행복주택,고령자
602,2025-11-17 13:21:40.823806,413,2025-11-19 17:19:07.818955,모바일,전세,신혼부부
603,2024-06-08 05:40:26.824365,414,2024-06-11 07:10:40.203258,방문,분양,일반
604,2024-08-16 06:51:31.172670,415,2024-08-16 20:23:03.809330,인터넷,행복주택,청년
605,2024-07-04 16:10:37.064562,416,2024-07-06 09:41:34.637757,우편,임대,고령자
607,2024-07-22 22:36:13.434407,417,2024-07-30 01:34:44.398601,인터넷,분양,고령자
608,2024-01-15 04:35:15.066674,418,2024-01-18 06:32:28.669932,방문,행복주택,고령자
609,2025-12-14 01:58:38.949956,419,2025-12-19 00:28:08.209694,인터넷,매입임대,신혼부부
611,2025-08-06 22:38:19.922779,420,2025-08-08 18:25:06.978277,모바일,전세,청년
614,2025-03-03 09:22:31.166796,421,2025-03-12 16:43:28.153237,인터넷,행복주택,무주택자
615,2024-09-03 13:35:28.999627,422,2024-09-05 08:08:27.368928,모바일,임대,신혼부부
617,2024-05-19 14:11:28.496397,423,2024-05-31 20:56:23.081441,인터넷,전세,청년
618,2024-05-04 02:23:48.135993,424,2024-05-20 12:31:08.636922,방문,행복주택,청년
619,2024-09-30 16:26:08.660076,425,2024-10-07 08:21:56.411865,모바일,행복주택,일반
620,2025-07-28 20:11:29.422668,426,2025-07-29 01:02:05.534949,우편,행복주택,청년
621,2024-12-13 14:53:34.722631,427,2024-12-14 01:25:48.450187,우편,분양,신혼부부
622,2025-02-22 04:26:48.043666,428,2025-02-22 04:29:03.539102,우편,임대,청년
623,2024-06-08 09:16:18.557773,429,2024-06-11 12:36:57.120724,모바일,행복주택,신혼부부
624,2024-06-20 06:51:52.551629,430,2024-06-20 12:51:08.469345,모바일,임대,신혼부부
626,2025-09-21 14:05:40.456162,431,2025-09-22 05:06:16.150162,인터넷,매입임대,무주택자
627,2025-02-18 04:35:20.223192,432,2025-03-01 13:04:56.772903,방문,분양,무주택자
628,2025-07-17 08:26:36.268207,433,2025-07-17 23:24:41.959821,인터넷,행복주택,청년
629,2025-11-06 05:48:47.422529,434,2025-11-13 05:38:38.214946,인터넷,매입임대,일반
631,2024-08-16 22:57:09.535983,435,2024-08-17 14:34:21.522655,모바일,분양,청년
632,2024-02-08 19:21:17.220364,436,2024-02-24 12:27:48.635875,방문,전세,청년
634,2024-10-09 23:59:58.065477,437,2024-10-14 06:12:40.438823,우편,임대,청년
635,2024-08-19 16:53:21.038530,438,2024-08-19 21:21:40.384294,모바일,전세,일반
637,2025-12-07 18:08:27.916061,439,2025-12-11 14:20:28.784769,우편,매입임대,고령자
639,2024-06-24 01:07:07.951960,440,2024-06-25 21:33:51.327075,우편,행복주택,무주택자
640,2025-08-24 05:52:12.405065,441,2025-08-26 09:21:38.386287,방문,분양,일반
641,2025-01-02 03:24:08.411636,442,2025-01-02 19:01:33.503112,인터넷,전세,청년
642,2024-12-09 16:48:03.444810,443,2024-12-25 10:17:53.838126,우편,전세,일반
643,2025-10-25 05:14:12.822631,444,2025-10-27 03:40:43.725826,방문,전세,청년
644,2024-07-01 03:16:06.955163,445,2024-07-01 07:22:57.887477,방문,분양,일반
646,2024-05-27 01:37:57.799602,446,2024-05-30 01:50:24.103564,인터넷,매입임대,무주택자
647,2025-01-19 14:15:16.559039,447,2025-01-19 21:19:02.114987,인터넷,매입임대,무주택자
648,2025-09-22 22:35:20.123989,448,2025-10-11 09:00:49.815099,인터넷,전세,청년
650,2024-11-28 07:27:17.558378,449,2024-11-28 10:32:30.526474,모바일,매입임대,일반
651,2025-10-05 06:43:26.574996,450,2025-10-08 00:20:36.774104,방문,행복주택,일반
653,2025-09-21 12:29:21.057629,451,2025-09-24 02:08:58.781141,모바일,매입임대,신혼부부
654,2025-02-13 06:02:15.451448,452,2025-02-15 16:23:01.507673,방문,임대,무주택자
655,2025-01-24 08:32:41.771658,453,2025-02-09 14:12:34.762471,인터넷,분양,청년
659,2025-10-26 08:20:46.192193,454,2025-11-01 05:08:23.255183,인터넷,행복주택,일반
662,2024-08-27 09:19:44.868688,455,2024-08-27 22:45:39.029142,방문,전세,신혼부부
663,2024-01-21 00:14:37.718225,456,2024-01-22 22:47:04.930081,우편,행복주택,고령자
664,2024-02-08 03:03:48.412383,457,2024-02-21 10:40:26.637232,방문,행복주택,청년
665,2025-10-07 13:28:13.536149,458,2025-10-08 16:00:23.943430,모바일,매입임대,고령자
666,2024-05-31 20:33:03.194737,459,2024-06-01 06:41:10.417643,인터넷,행복주택,무주택자
667,2024-01-03 04:27:04.260406,460,2024-01-08 23:46:38.613413,인터넷,분양,고령자
668,2024-05-31 07:40:56.493968,461,2024-06-06 12:54:41.581767,모바일,행복주택,일반
671,2025-03-28 20:55:22.044760,462,2025-04-04 04:34:33.880980,우편,행복주택,청년
673,2025-02-10 23:48:55.733864,463,2025-02-11 00:17:35.260024,우편,분양,일반
675,2024-12-13 09:29:25.659372,464,2024-12-14 10:42:35.435750,모바일,전세,고령자
677,2025-04-26 18:14:47.055949,465,2025-04-28 18:12:05.670388,인터넷,매입임대,청년
679,2025-10-21 10:24:29.925113,466,2025-10-28 21:39:15.689579,우편,분양,고령자
680,2025-04-08 13:05:55.061118,467,2025-04-12 19:53:00.202668,방문,전세,청년
681,2024-02-01 21:04:12.162681,468,2024-02-07 01:04:11.393106,우편,전세,고령자
682,2025-07-03 14:22:20.407485,469,2025-07-04 01:10:25.142203,우편,임대,무주택자
683,2025-05-22 02:19:53.732170,470,2025-05-23 11:58:51.831571,방문,매입임대,청년
684,2024-02-12 22:50:42.425958,471,2024-02-14 09:12:34.584758,모바일,행복주택,일반
685,2025-05-06 17:06:00.329454,472,2025-05-07 09:45:29.184224,인터넷,매입임대,무주택자
686,2023-12-19 23:27:40.480475,473,2023-12-22 01:00:11.411989,우편,전세,신혼부부
689,2025-05-25 09:29:44.188769,474,2025-05-29 10:55:05.769223,모바일,임대,신혼부부
690,2025-11-18 00:23:39.107756,475,2025-11-18 07:02:03.040368,인터넷,행복주택,청년
691,2025-10-09 16:58:33.239261,476,2025-10-10 07:50:35.716803,모바일,매입임대,신혼부부
692,2025-08-26 08:55:41.195872,477,2025-09-03 20:33:11.649679,모바일,임대,고령자
694,2024-07-21 05:54:30.285304,478,2024-07-25 07:35:35.986539,방문,전세,청년
695,2024-11-21 18:54:17.350116,479,2024-11-23 08:31:08.268169,우편,매입임대,신혼부부
698,2025-08-26 19:05:19.320228,480,2025-08-27 21:05:50.339440,우편,행복주택,일반
699,2023-12-08 13:00:26.324344,481,2023-12-12 10:41:10.202975,모바일,매입임대,일반
701,2025-02-03 10:08:37.794700,482,2025-02-13 06:27:17.303213,모바일,임대,무주택자
703,2024-12-15 09:39:58.518475,483,2024-12-18 07:35:40.940419,인터넷,분양,무주택자
705,2024-12-25 07:34:20.358071,484,2024-12-26 04:16:59.312912,모바일,임대,청년
706,2025-11-01 16:14:00.272556,485,2025-11-16 14:39:00.388259,모바일,분양,신혼부부
707,2024-05-08 20:18:44.869434,486,2024-05-10 12:36:21.556807,방문,매입임대,신혼부부
708,2023-12-11 01:28:14.133491,487,2023-12-11 04:05:53.693742,우편,분양,고령자
709,2024-11-10 20:26:52.435460,488,2024-11-10 23:58:48.005357,우편,임대,신혼부부
710,2025-06-01 05:12:46.767179,489,2025-06-01 13:39:48.744633,인터넷,전세,무주택자
711,2025-03-19 13:09:11.007901,490,2025-03-25 11:53:08.214426,인터넷,행복주택,일반
713,2025-08-10 08:26:46.703006,491,2025-08-12 07:17:26.257677,인터넷,전세,신혼부부
714,2025-06-06 06:30:19.680472,492,2025-06-06 15:53:46.953596,방문,분양,신혼부부
715,2025-06-05 09:45:32.012500,493,2025-06-08 18:24:39.065027,모바일,임대,무주택자
716,2024-12-30 01:35:15.715253,494,2024-12-30 13:13:10.378727,인터넷,매입임대,무주택자
717,2023-12-09 18:16:52.573549,495,2023-12-09 21:54:06.169755,모바일,행복주택,일반
718,2025-10-28 21:26:55.180719,496,2025-10-31 02:51:48.636290,우편,전세,무주택자
722,2025-01-04 12:03:57.090241,497,2025-01-04 23:00:35.796654,인터넷,행복주택,일반
724,2025-02-27 10:43:12.308087,498,2025-03-02 07:55:21.100896,모바일,전세,일반
725,2024-10-24 12:29:43.446932,499,2024-10-25 03:21:20.765809,우편,매입임대,무주택자
726,2025-02-27 01:56:06.186455,500,2025-03-02 23:59:03.277271,인터넷,임대,고령자
728,2024-08-18 14:24:45.827107,501,2024-08-18 16:40:22.614923,우편,전세,신혼부부
729,2024-05-14 23:41:40.170057,502,2024-05-17 01:41:28.668312,모바일,임대,신혼부부
730,2025-05-12 11:03:44.129510,503,2025-05-12 23:51:32.462115,우편,전세,청년
731,2024-04-19 10:02:36.029186,504,2024-04-21 07:07:33.940992,우편,분양,신혼부부
