announcement_id,created_at,summary_id,updated_at,summary
418,2023-11-29 22:04:32.140436,304,2023-12-02 01:56:49.494932,부산 공고 요약 418
419,2025-05-15 04:37:55.033754,305,2025-05-15 05:23:52.819830,경기 공고 요약 419
420,2025-02-19 06:55:58.447994,306,2025-02-19 18:30:10.028461,부산 공고 요약 420
421,2025-05-19 12:33:16.788199,307,2025-05-25 15:41:29.419934,서울 공고 요약 421
422,2023-12-24 17:37:39.681893,308,2023-12-26 10:32:07.059814,부산 공고 요약 422
423,2024-10-14 13:09:41.696454,309,2024-10-17 02:28:45.293250,서울 공고 요약 423
425,2024-09-27 09:42:41.398812,310,2024-09-30 23:46:41.251888,경기 공고 요약 425
426,2025-09-25 17:17:02.344211,311,2025-09-25 22:11:20.341722,경기 공고 요약 426
427,2024-04-04 07:54:44.168359,312,2024-04-04 11:51:47.114803,부산 공고 요약 427
428,2024-12-26 07:30:46.025985,313,2025-01-02 21:53:19.848126,
431,2024-07-15 14:18:34.351056,314,2024-07-15 23:52:41.034281,부산 공고 요약 431
432,2025-01-01 08:50:43.334759,315,2025-01-15 20:34:03.484074,서울 공고 요약 432
433,2025-04-09 13:25:02.311871,316,2025-04-15 07:02:44.380323,부산 공고 요약 433
434,2025-07-14 13:36:08.771079,317,2025-07-17 15:29:51.159669,인천 공고 요약 434
435,2024-10-28 04:33:37.272022,318,2024-10-28 06:57:55.855023,서울 공고 요약 435
436,2024-06-30 23:28:10.710249,319,2024-07-01 03:05:26.478786,서울 공고 요약 436
437,2024-10-22 19:48:29.679100,320,2024-10-25 01:35:47.773704,서울 공고 요약 437
438,2024-05-09 07:06:32.545204,321,2024-05-11 00:15:08.814692,부산 공고 요약 438
442,2025-10-07 18:57:45.254763,322,2025-10-14 05:48:57.340436,부산 공고 요약 442
445,2024-01-10 14:26:21.462098,323,2024-01-13 00:53:11.163605,인천 공고 요약 445
446,2024-09-13 09:00:53.800932,324,2024-09-13 09:43:18.903081,대구 공고 요약 446
447,2024-02-14 02:26:58.496590,325,2024-03-05 20:58:26.484372,서울 공고 요약 447
451,2024-08-16 18:53:45.440158,326,2024-08-17 17:23:35.637107,인천 공고 요약 451
452,2024-11-09 18:33:54.853683,327,2024-11-16 15:33:08.485752,대구 공고 요약 452
454,2025-06-10 21:07:13.093578,328,2025-06-21 15:24:26.422425,인천 공고 요약 454
455,2025-09-02 17:18:44.526977,329,2025-09-04 22:21:15.255823,경기 공고 요약 455
456,2025-08-13 16:55:00.524416,330,2025-08-22 10:15:23.577926,인천 공고 요약 456
457,2024-02-14 13:47:07.336350,331,2024-02-16 02:20:26.191354,인천 공고 요약 457
458,2025-11-06 22:01:58.535218,332,2025-11-18 11:07:15.835058,인천 공고 요약 458
459,2024-08-26 17:55:06.393736,333,2024-09-12 05:40:10.085110,서울 공고 요약 459
460,2024-02-23 12:08:16.181672,334,2024-02-23 14:55:57.484356,인천 공고 요약 460
461,2025-11-26 17:17:03.446821,335,2025-11-27 03:45:11.679951,
462,2025-08-23 05:13:09.252349,336,2025-08-24 13:46:23.991800,대구 공고 요약 462
463,2023-12-22 10:53:37.354095,337,2023-12-23 20:10:13.854784,부산 공고 요약 463
465,2024-08-02 04:51:07.128411,338,2024-08-03 16:18:29.257603,서울 공고 요약 465
466,2025-05-14 00:47:06.880307,339,2025-05-15 11:07:11.556640,서울 공고 요약 466
467,2025-06-13 20:51:54.052070,340,2025-06-14 16:32:56.307701,부산 공고 요약 467
468,2025-01-16 06:08:31.324885,341,2025-01-16 17:07:58.816532,인천 공고 요약 468
470,2024-07-08 13:33:46.500094,342,2024-07-11 04:03:23.950758,
471,2024-03-01 08:24:51.561354,343,2024-03-01 11:24:33.904529,서울 공고 요약 471
473,2024-02-01 14:18:11.144082,344,2024-02-01 15:55:21.621146,부산 공고 요약 473
475,2025-05-29 21:56:49.375505,345,2025-05-30 04:39:50.973990,인천 공고 요약 475
476,2025-12-21 21:40:54.842334,346,2025-12-21 23:54:46.531141,부산 공고 요약 476
477,2025-08-06 01:04:19.350355,347,2025-08-07 19:09:52.489770,인천 공고 요약 477
478,2024-07-22 05:13:49.462004,348,2024-07-23 10:03:19.966433,서울 공고 요약 478
479,2024-12-23 09:16:29.056022,349,2024-12-25 02:37:22.938676,부산 공고 요약 479
482,2025-05-16 17:58:25.858053,350,2025-05-18 10:22:25.511223,부산 공고 요약 482
483,2025-04-21 17:15:15.650161,351,2025-04-26 08:30:55.808458,서울 공고 요약 483
485,2024-04-24 11:20:43.483776,352,2024-05-01 09:14:23.485693,부산 공고 요약 485
488,2025-09-26 16:01:54.864878,353,2025-09-27 14:28:49.711347,
489,2024-08-02 10:22:50.108551,354,2024-08-07 08:14:04.832376,서울 공고 요약 489
491,2025-06-13 06:21:17.681974,355,2025-06-14 22:53:56.054188,부산 공고 요약 491
493,2024-07-27 20:25:23.127041,356,2024-07-28 03:37:40.987319,대구 공고 요약 493
495,2024-11-25 09:59:25.326773,357,2024-11-26 13:54:09.373137,대구 공고 요약 495
496,2025-06-06 13:07:32.407642,358,2025-06-08 11:44:24.785886,경기 공고 요약 496
497,2024-02-10 09:25:27.946708,359,2024-02-23 21:52:32.722912,대구 공고 요약 497
498,2025-09-11 08:27:21.445703,360,2025-09-23 03:41:56.725597,인천 공고 요약 498
499,2025-01-15 04:13:21.690105,361,2025-01-29 02:56:58.398554,부산 공고 요약 499
500,2025-01-24 06:00:17.508255,362,2025-01-24 16:52:54.966532,경기 공고 요약 500
501,2024-07-06 08:29:03.316732,363,2024-07-11 01:16:41.388512,서울 공고 요약 501
503,2024-12-15 22:17:11.259724,364,2024-12-16 21:52:23.496023,부산 공고 요약 503
504,2024-04-01 01:54:57.284803,365,2024-04-08 06:09:37.425256,서울 공고 요약 504
505,2025-09-22 08:30:50.109932,366,2025-09-22 09:54:18.662424,대구 공고 요약 505
506,2025-04-18 09:41:35.994005,367,2025-04-24 23:27:41.807972,대구 공고 요약 506
507,2024-07-13 18:06:38.593678,368,2024-07-15 20:03:53.595820,
509,2025-07-22 04:21:43.612261,369,2025-07-24 11:57:43.848117,대구 공고 요약 509
510,2025-08-28 16:25:00.533261,370,2025-09-01 05:13:57.700329,부산 공고 요약 510
511,2024-03-12 15:50:50.382388,371,2024-03-14 14:42:37.099430,대구 공고 요약 511
512,2025-07-13 19:24:10.969883,372,2025-07-14 03:02:48.273359,대구 공고 요약 512
513,2024-12-05 10:18:58.249539,373,2024-12-14 16:20:20.213771,서울 공고 요약 513
514,2025-02-17 23:10:34.297485,374,2025-03-01 12:37:40.777714,경기 공고 요약 514
517,2024-09-15 14:34:08.956328,375,2024-09-18 12:34:27.731601,인천 공고 요약 517
518,2024-05-05 19:48:39.783428,376,2024-05-05 20:16:49.029197,인천 공고 요약 518
520,2025-03-07 00:22:49.251064,377,2025-03-12 11:50:47.008508,인천 공고 요약 520
522,2024-06-03 14:53:23.913735,378,2024-06-03 21:28:31.972740,대구 공고 요약 522
523,2024-07-23 06:50:42.289017,379,2024-07-29 13:07:06.319933,경기 공고 요약 523
526,2024-04-16 14:12:54.480134,380,2024-04-17 04:35:22.641595,인천 공고 요약 526
528,2024-04-03 17:41:39.850552,381,2024-04-05 10:08:24.304490,대구 공고 요약 528
529,2024-04-28 08:41:11.890674,382,2024-05-09 22:39:36.083756,인천 공고 요약 529
530,2025-09-25 16:24:03.559480,383,2025-10-02 06:21:26.578848,인천 공고 요약 530
532,2025-01-27 08:50:56.160373,384,2025-02-03 23:32:57.349829,경기 공고 요약 532
533,2025-04-13 05:05:03.330689,385,2025-04-13 10:17:51.552847,
536,2024-12-01 14:05:25.208539,386,2024-12-02 23:45:10.264461,대구 공고 요약 536
542,2025-01-28 08:53:34.500124,387,2025-01-28 12:41:52.999211,경기 공고 요약 542
543,2025-02-20 15:10:04.328894,388,2025-02-22 10:50:38.465872,서울 공고 요약 543
544,2024-09-21 12:02:17.560717,389,2024-10-04 16:28:38.731890,대구 공고 요약 544
546,2024-04-29 16:11:04.871759,390,2024-05-01 17:08:36.383583,경기 공고 요약 546
547,2024-06-20 11:17:26.452803,391,2024-06-24 14:06:46.907037,서울 공고 요약 547
548,2024-05-18 09:05:52.554001,392,2024-05-23 15:47:49.119601,경기 공고 요약 548
549,2023-12-25 16:06:46.899134,393,2023-12-29 19:30:49.954047,경기 공고 요약 549
550,2024-04-28 23:15:07.313095,394,2024-04-29 17:49:21.915344,대구 공고 요약 550
551,2025-05-20 01:56:26.886772,395,2025-05-22 02:58:35.786127,인천 공고 요약 551
552,2024-04-07 07:51:59.181808,396,2024-04-07 17:16:59.189726,부산 공고 요약 552
555,2025-10-18 04:43:43.728062,397,2025-10-19 07:14:38.105844,경기 공고 요약 555
556,2024-01-21 23:17:42.434251,398,2024-01-24 00:48:45.958016,경기 공고 요약 556
558,2025-03-23 07:58:09.970176,399,2025-03-26 13:04:21.435434,부산 공고 요약 558
559,2025-07-11 19:04:07.113879,400,2025-07-21 12:23:32.503511,경기 공고 요약 559
560,2024-08-15 07:06:00.487129,401,2024-08-21 18:49:57.189639,대구 공고 요약 560
563,2024-09-12 06:02:15.873176,402,2024-09-16 17:07:05.396318,부산 공고 요약 563
564,2025-02-12 14:33:12.911806,403,2025-02-16 15:35:26.698297,인천 공고 요약 564
565,2024-09-22 06:24:46.187296,404,2024-09-23 07:00:52.459550,인천 공고 요약 565
566,2024-02-28 02:00:29.604947,405,2024-03-03 06:29:12.777178,인천 공고 요약 566
568,2024-01-14 01:46:40.678895,406,2024-01-24 08:16:22.643064,부산 공고 요약 568
570,2024-02-15 05:13:46.017381,407,2024-02-17 01:33:40.851581,대구 공고 요약 570
572,2024-02-17 11:05:19.511602,408,2024-02-17 19:12:36.165810,경기 공고 요약 572
575,2025-02-13 12:42:07.375501,409,2025-02-23 21:31:26.971376,인천 공고 요약 575
576,2025-12-11 23:03:54.833899,410,2025-12-16 05:07:21.389245,인천 공고 요약 576
578,2024-05-07 23:50:33.722509,411,2024-05-09 14:33:27.729719,경기 공고 요약 578
579,2024-01-20 22:51:36.761857,412,2024-01-24 05:37:11.374645,부산 공고 요약 579
580,2024-04-15 01:16:02.242304,413,2024-05-10 23:59:10.542747,부산 공고 요약 580
581,2025-07-19 16:07:41.625440,414,2025-07-20 13:04:07.547882,서울 공고 요약 581
582,2024-07-07 02:37:32.634445,415,2024-07-07 03:44:53.911791,인천 공고 요약 582
583,2025-12-05 22:16:33.071792,416,2025-12-05 22:53:56.321097,인천 공고 요약 583
584,2024-09-27 05:46:34.670177,417,2024-09-27 20:39:13.545569,대구 공고 요약 584
586,2024-02-18 02:06:49.500611,418,2024-02-20 18:30:24.044277,서울 공고 요약 586
587,2025-11-11 22:10:21.585831,419,2025-11-13 09:54:15.973760,부산 공고 요약 587
589,2024-07-13 22:26:39.598699,420,2024-07-13 22:32:28.200448,서울 공고 요약 589
593,2024-07-13 10:29:29.010616,421,2024-07-23 15:47:35.807254,대구 공고 요약 593
594,2025-04-08 08:55:52.544966,422,2025-04-10 12:15:46.005998,서울 공고 요약 594
595,2024-07-23 00:50:34.207658,423,2024-07-23 01:34:23.481602,인천 공고 요약 595
597,2024-10-04 23:03:20.232886,424,2024-10-11 15:13:59.732083,
598,2025-03-02 21:31:47.034816,425,2025-03-03 01:50:02.561553,서울 공고 요약 598
599,2025-06-22 22:30:01.229218,426,2025-06-23 10:12:23.172464,경기 공고 요약 599
600,2024-01-17 12:52:29.526967,427,2024-01-18 22:43:24.989034,인천 공고 요약 600
601,2025-07-05 23:27:09.522686,428,2025-07-14 23:29:19.413968,대구 공고 요약 601
602,2025-12-01 01:02:32.608134,429,2025-12-01 21:27:12.732013,대구 공고 요약 602
603,2024-06-17 22:38:31.294290,430,2024-06-28 22:17:14.111579,인천 공고 요약 603
605,2024-07-02 16:53:53.742173,431,2024-07-05 17:10:29.662267,경기 공고 요약 605
606,2025-04-11 16:51:49.869373,432,2025-04-13 15:02:30.815306,경기 공고 요약 606
607,2024-08-01 04:20:55.716564,433,2024-08-01 09:04:17.052376,서울 공고 요약 607
608,2024-01-18 05:06:32.996206,434,2024-01-21 06:52:43.155792,부산 공고 요약 608
609,2025-12-19 11:40:48.394059,435,2025-12-23 03:28:05.802785,인천 공고 요약 609
610,2024-06-24 01:14:16.110732,436,2024-06-24 09:12:35.858879,인천 공고 요약 610
611,2025-08-01 12:01:27.511015,437,2025-08-05 13:12:56.795342,
613,2025-01-04 02:36:17.530085,438,2025-01-04 23:00:02.522181,경기 공고 요약 613
614,2025-03-02 14:53:27.145742,439,2025-03-15 05:45:20.637054,부산 공고 요약 614
615,2024-09-10 02:42:33.520831,440,2024-09-14 20:31:26.235079,경기 공고 요약 615
618,2024-05-18 16:07:45.501803,441,2024-05-19 08:37:35.483371,경기 공고 요약 618
619,2024-10-07 00:54:12.835883,442,2024-10-07 08:47:40.357167,인천 공고 요약 619
620,2025-07-28 20:12:28.383942,443,2025-07-28 21:27:28.167375,서울 공고 요약 620
621,2024-12-07 19:16:35.648125,444,2024-12-12 14:38:01.456921,부산 공고 요약 621
622,2025-02-21 22:05:50.825956,445,2025-02-22 02:32:06.273840,서울 공고 요약 622
623,2024-06-13 14:19:12.083291,446,2024-06-13 16:45:12.039129,대구 공고 요약 623
624,2024-06-11 19:31:46.507562,447,2024-06-14 01:44:23.782407,서울 공고 요약 624
625,2025-11-23 07:22:55.738100,448,2025-11-23 07:43:39.712394,
627,2025-03-07 06:08:09.388161,449,2025-03-07 13:07:18.339048,서울 공고 요약 627
628,2025-07-21 22:31:23.054935,450,2025-07-24 01:56:53.530579,부산 공고 요약 628
629,2025-11-06 14:07:48.296391,451,2025-11-09 01:03:24.119482,대구 공고 요약 629
630,2025-03-02 05:53:43.389820,452,2025-03-02 22:22:05.946254,경기 공고 요약 630
631,2024-08-17 08:26:39.105536,453,2024-08-17 13:40:46.600105,인천 공고 요약 631
632,2024-02-15 10:37:40.944211,454,2024-02-28 01:27:22.758644,부산 공고 요약 632
634,2024-10-11 04:00:29.054246,455,2024-10-15 23:57:32.588921,대구 공고 요약 634
635,2024-08-22 16:42:56.051210,456,2024-08-22 16:56:54.237335,부산 공고 요약 635
637,2025-12-11 18:29:30.176175,457,2025-12-12 04:31:20.539845,대구 공고 요약 637
639,2024-06-24 04:32:58.154627,458,2024-06-24 20:21:12.811082,부산 공고 요약 639
641,2024-12-23 21:11:39.717818,459,2024-12-30 20:18:59.984806,인천 공고 요약 641
644,2024-07-01 02:16:59.278860,460,2024-07-01 07:29:22.336387,서울 공고 요약 644
647,2025-01-09 22:09:02.104164,461,2025-01-14 19:04:09.544072,서울 공고 요약 647
649,2025-11-02 08:17:40.855315,462,2025-11-04 01:00:28.573359,
650,2024-11-18 09:14:43.055942,463,2024-11-20 15:58:11.287702,서울 공고 요약 650
652,2024-01-10 03:57:22.019339,464,2024-01-10 04:17:13.515449,대구 공고 요약 652
654,2025-02-17 18:12:40.215389,465,2025-02-17 20:17:43.536045,서울 공고 요약 654
656,2025-07-15 10:22:02.766309,466,2025-07-23 15:09:02.247917,인천 공고 요약 656
658,2025-01-04 07:05:19.849005,467,2025-01-16 10:05:17.098786,경기 공고 요약 658
659,2025-10-21 03:22:01.403444,468,2025-10-23 21:35:25.874562,대구 공고 요약 659
660,2025-05-18 16:51:18.928395,469,2025-05-19 16:54:35.257661,대구 공고 요약 660
663,2024-01-18 05:17:37.899277,470,2024-01-24 09:33:06.367932,경기 공고 요약 663
664,2024-01-25 09:41:54.536717,471,2024-02-10 10:21:04.725775,경기 공고 요약 664
665,2025-09-28 17:47:30.872962,472,2025-10-08 13:22:06.943473,경기 공고 요약 665
667,2024-01-12 14:55:14.588846,473,2024-01-12 18:29:55.984064,인천 공고 요약 667
668,2024-06-05 01:44:47.395160,474,2024-06-08 15:31:05.602906,
669,2024-02-16 19:41:49.685262,475,2024-02-16 22:09:50.670669,부산 공고 요약 669
672,2025-05-10 10:50:39.395583,476,2025-05-13 03:16:11.170093,부산 공고 요약 672
673,2025-02-09 17:51:08.499720,477,2025-02-10 01:36:20.752498,경기 공고 요약 673
675,2024-12-14 13:12:07.016668,478,2024-12-23 13:08:28.784884,경기 공고 요약 675
676,2024-02-13 10:23:19.046512,479,2024-02-14 11:12:27.084857,경기 공고 요약 676
678,2025-11-28 16:41:23.542530,480,2025-11-30 14:20:30.090938,부산 공고 요약 678
680,2025-04-07 21:27:24.615278,481,2025-04-12 15:12:44.852543,
681,2024-02-11 15:55:04.975545,482,2024-02-11 19:04:25.115874,인천 공고 요약 681
682,2025-06-29 21:01:14.620577,483,2025-06-30 10:44:38.235367,대구 공고 요약 682
683,2025-05-19 09:27:39.409533,484,2025-05-21 04:51:56.114652,서울 공고 요약 683
684,2024-02-13 12:31:10.946758,485,2024-02-15 01:45:19.506965,인천 공고 요약 684
685,2025-05-04 23:45:01.465267,486,2025-05-06 10:44:22.714481,인천 공고 요약 685
686,2023-12-21 13:34:55.259932,487,2023-12-22 05:05:50.731071,경기 공고 요약 686
688,2025-08-10 09:27:36.052719,488,2025-08-10 15:04:01.374534,서울 공고 요약 688
689,2025-05-19 00:39:00.872518,489,2025-05-23 17:05:19.193349,인천 공고 요약 689
691,2025-10-14 18:24:56.560187,490,2025-10-19 12:46:09.689299,부산 공고 요약 691
692,2025-09-03 02:40:42.049659,491,2025-09-03 21:51:59.735763,부산 공고 요약 692
696,2025-06-19 15:37:06.648000,492,2025-06-26 02:41:38.695137,인천 공고 요약 696
697,2025-07-16 09:40:15.288205,493,2025-07-16 22:30:00.861099,부산 공고 요약 697
698,2025-08-13 09:49:26.284576,494,2025-08-16 03:31:30.490473,서울 공고 요약 698
700,2024-05-24 05:09:10.699280,495,2024-05-24 16:02:06.408448,인천 공고 요약 700
703,2024-12-06 06:46:12.147282,496,2024-12-20 13:25:01.720028,대구 공고 요약 703
704,2025-04-26 14:46:12.198219,497,2025-04-27 06:41:53.584289,경기 공고 요약 704
706,2025-11-10 15:45:06.136390,498,2025-11-11 10:29:42.529816,대구 공고 요약 706
707,2024-05-06 20:02:56.945696,499,2024-05-08 03:38:28.870159,
708,2023-12-11 11:51:34.335172,500,2023-12-11 12:45:00.500730,대구 공고 요약 708
709,2024-10-31 16:58:39.230859,501,2024-11-05 20:24:13.912953,서울 공고 요약 709
710,2025-06-02 09:02:50.369568,502,2025-06-03 02:06:14.183116,대구 공고 요약 710
711,2025-03-18 05:09:25.225118,503,2025-03-29 00:08:51.358990,인천 공고 요약 711
713,2025-08-13 21:58:14.254183,504,2025-08-15 16:25:12.348595,인천 공고 요약 713
714,2025-05-25 23:01:07.516907,505,2025-06-02 06:36:10.694320,
715,2025-06-09 12:39:18.418236,506,2025-06-09 20:39:44.014197,인천 공고 요약 715
717,2023-12-09 15:25:27.935305,507,2023-12-09 16:43:25.013712,인천 공고 요약 717
718,2025-10-28 00:10:28.333435,508,2025-11-06 14:45:18.826729,대구 공고 요약 718
719,2024-12-24 21:52:22.985441,509,2024-12-25 21:54:42.846645,
720,2024-11-06 20:51:50.472684,510,2024-11-11 12:31:56.318371,인천 공고 요약 720
722,2025-01-02 11:04:47.709243,511,2025-01-05 04:37:45.171071,
724,2025-02-26 19:06:51.311200,512,2025-03-01 00:51:40.746327,서울 공고 요약 724
725,2024-10-23 00:40:02.345103,513,2024-10-23 22:34:31.510960,
726,2025-02-28 03:09:43.813352,514,2025-03-03 07:11:02.847079,서울 공고 요약 726
727,2024-08-04 02:21:25.820320,515,2024-08-20 18:40:08.901741,대구 공고 요약 727
728,2024-08-20 09:55:57.343260,516,2024-08-20 09:59:28.258943,인천 공고 요약 728
730,2025-05-11 01:20:44.237173,517,2025-05-11 21:44:01.995003,서울 공고 요약 730
731,2024-04-16 07:55:35.830511,518,2024-04-18 18:47:35.295039,부산 공고 요약 731
732,2024-03-18 23:43:59.966135,519,2024-03-19 00:16:07.442311,인천 공고 요약 732
733,2024-03-12 12:17:03.905102,520,2024-03-15 05:27:01.572135,서울 공고 요약 733
734,2024-02-13 20:51:13.149754,521,2024-02-17 06:27:28.292819,경기 공고 요약 734
735,2024-06-16 18:02:54.877065,522,2024-06-17 21:37:46.833121,대구 공고 요약 735
737,2025-07-22 03:03:02.435861,523,2025-08-05 15:47:00.083606,경기 공고 요약 737
739,2024-02-21 23:16:32.220447,524,2024-03-12 11:02:23.400900,부산 공고 요약 739
741,2025-07-20 10:12:21.960168,525,2025-07-20 19:25:21.354821,부산 공고 요약 741
742,2024-08-22 11:59:51.647689,526,2024-08-26 05:53:44.678424,서울 공고 요약 742
745,2024-08-30 17:09:28.939198,527,2024-09-02 18:45:40.837292,대구 공고 요약 745
746,2024-09-24 06:56:28.836018,528,2024-09-27 20:51:51.131941,경기 공고 요약 746
749,2025-03-19 18:28:12.395179,529,2025-03-21 07:56:05.194141,부산 공고 요약 749
750,2025-08-15 08:28:57.026697,530,2025-08-15 12:12:38.812886,서울 공고 요약 750
751,2025-03-25 17:04:33.165157,531,2025-03-26 20:33:43.411388,경기 공고 요약 751
753,2024-11-08 00:22:16.158190,532,2024-11-11 00:39:19.428259,경기 공고 요약 753
755,2024-06-19 07:55:42.578037,533,2024-07-07 17:40:53.956958,서울 공고 요약 755
